topology,payoff,benefit,beta,mutation,init_c,sim,t,c
rrg,acc,1.005,10,0.01,0.8,1,958000,0.372
rrg,acc,1.005,10,0.01,0.8,1,959000,0.383
rrg,acc,1.005,10,0.01,0.8,1,960000,0.379
rrg,acc,1.005,10,0.01,0.8,1,961000,0.375
rrg,acc,1.005,10,0.01,0.8,1,962000,0.395
rrg,acc,1.005,10,0.01,0.8,1,963000,0.395
rrg,acc,1.005,10,0.01,0.8,1,964000,0.414
rrg,acc,1.005,10,0.01,0.8,1,965000,0.407
rrg,acc,1.005,10,0.01,0.8,1,966000,0.399
rrg,acc,1.005,10,0.01,0.8,1,967000,0.413
rrg,acc,1.005,10,0.01,0.8,1,968000,0.418
rrg,acc,1.005,10,0.01,0.8,1,969000,0.405
rrg,acc,1.005,10,0.01,0.8,1,970000,0.411
rrg,acc,1.005,10,0.01,0.8,1,971000,0.416
rrg,acc,1.005,10,0.01,0.8,1,972000,0.428
rrg,acc,1.005,10,0.01,0.8,1,973000,0.439
rrg,acc,1.005,10,0.01,0.8,1,974000,0.442
rrg,acc,1.005,10,0.01,0.8,1,975000,0.456
rrg,acc,1.005,10,0.01,0.8,1,976000,0.462
rrg,acc,1.005,10,0.01,0.8,1,977000,0.446
rrg,acc,1.005,10,0.01,0.8,1,978000,0.447
rrg,acc,1.005,10,0.01,0.8,1,979000,0.455
rrg,acc,1.005,10,0.01,0.8,1,980000,0.442
rrg,acc,1.005,10,0.01,0.8,1,981000,0.44
rrg,acc,1.005,10,0.01,0.8,1,982000,0.465
rrg,acc,1.005,10,0.01,0.8,1,983000,0.474
rrg,acc,1.005,10,0.01,0.8,1,984000,0.487
rrg,acc,1.005,10,0.01,0.8,1,985000,0.496
rrg,acc,1.005,10,0.01,0.8,1,986000,0.48
rrg,acc,1.005,10,0.01,0.8,1,987000,0.493
rrg,acc,1.005,10,0.01,0.8,1,988000,0.484
rrg,acc,1.005,10,0.01,0.8,1,989000,0.479
rrg,acc,1.005,10,0.01,0.8,1,990000,0.471
rrg,acc,1.005,10,0.01,0.8,1,991000,0.49
rrg,acc,1.005,10,0.01,0.8,1,992000,0.506
rrg,acc,1.005,10,0.01,0.8,1,993000,0.506
rrg,acc,1.005,10,0.01,0.8,1,994000,0.48
rrg,acc,1.005,10,0.01,0.8,1,995000,0.457
rrg,acc,1.005,10,0.01,0.8,1,996000,0.458
rrg,acc,1.005,10,0.01,0.8,1,997000,0.466
rrg,acc,1.005,10,0.01,0.8,1,998000,0.458
rrg,acc,1.005,10,0.01,0.8,1,999000,0.442
rrg,avr,1.005,10,0,0.8,1,0,0.8
rrg,avr,1.005,10,0,0.8,1,1000,0.732
rrg,avr,1.005,10,0,0.8,1,2000,0.71
rrg,avr,1.005,10,0,0.8,1,3000,0.694
rrg,avr,1.005,10,0,0.8,1,4000,0.685
rrg,avr,1.005,10,0,0.8,1,5000,0.687
rrg,avr,1.005,10,0,0.8,1,6000,0.679
rrg,avr,1.005,10,0,0.8,1,7000,0.675
rrg,avr,1.005,10,0,0.8,1,8000,0.667
rrg,avr,1.005,10,0,0.8,1,9000,0.649
rrg,avr,1.005,10,0,0.8,1,10000,0.659
rrg,avr,1.005,10,0,0.8,1,11000,0.656
rrg,avr,1.005,10,0,0.8,1,12000,0.65
rrg,avr,1.005,10,0,0.8,1,13000,0.656
rrg,avr,1.005,10,0,0.8,1,14000,0.658
rrg,avr,1.005,10,0,0.8,1,15000,0.642
rrg,avr,1.005,10,0,0.8,1,16000,0.626
rrg,avr,1.005,10,0,0.8,1,17000,0.635
rrg,avr,1.005,10,0,0.8,1,18000,0.655
rrg,avr,1.005,10,0,0.8,1,19000,0.638
rrg,avr,1.005,10,0,0.8,1,20000,0.642
rrg,avr,1.005,10,0,0.8,1,21000,0.646
rrg,avr,1.005,10,0,0.8,1,22000,0.651
rrg,avr,1.005,10,0,0.8,1,23000,0.643
rrg,avr,1.005,10,0,0.8,1,24000,0.662
rrg,avr,1.005,10,0,0.8,1,25000,0.672
rrg,avr,1.005,10,0,0.8,1,26000,0.68
rrg,avr,1.005,10,0,0.8,1,27000,0.684
rrg,avr,1.005,10,0,0.8,1,28000,0.674
rrg,avr,1.005,10,0,0.8,1,29000,0.689
rrg,avr,1.005,10,0,0.8,1,30000,0.702
rrg,avr,1.005,10,0,0.8,1,31000,0.692
rrg,avr,1.005,10,0,0.8,1,32000,0.678
rrg,avr,1.005,10,0,0.8,1,33000,0.665
rrg,avr,1.005,10,0,0.8,1,34000,0.665
rrg,avr,1.005,10,0,0.8,1,35000,0.674
rrg,avr,1.005,10,0,0.8,1,36000,0.684
rrg,avr,1.005,10,0,0.8,1,37000,0.672
rrg,avr,1.005,10,0,0.8,1,38000,0.674
rrg,avr,1.005,10,0,0.8,1,39000,0.648
rrg,avr,1.005,10,0,0.8,1,40000,0.643
rrg,avr,1.005,10,0,0.8,1,41000,0.626
rrg,avr,1.005,10,0,0.8,1,42000,0.618
rrg,avr,1.005,10,0,0.8,1,43000,0.631
rrg,avr,1.005,10,0,0.8,1,44000,0.636
rrg,avr,1.005,10,0,0.8,1,45000,0.643
rrg,avr,1.005,10,0,0.8,1,46000,0.644
rrg,avr,1.005,10,0,0.8,1,47000,0.628
rrg,avr,1.005,10,0,0.8,1,48000,0.636
rrg,avr,1.005,10,0,0.8,1,49000,0.653
rrg,avr,1.005,10,0,0.8,1,50000,0.652
rrg,avr,1.005,10,0,0.8,1,51000,0.644
rrg,avr,1.005,10,0,0.8,1,52000,0.619
rrg,avr,1.005,10,0,0.8,1,53000,0.629
rrg,avr,1.005,10,0,0.8,1,54000,0.62
rrg,avr,1.005,10,0,0.8,1,55000,0.625
rrg,avr,1.005,10,0,0.8,1,56000,0.617
rrg,avr,1.005,10,0,0.8,1,57000,0.618
rrg,avr,1.005,10,0,0.8,1,58000,0.601
rrg,avr,1.005,10,0,0.8,1,59000,0.599
rrg,avr,1.005,10,0,0.8,1,60000,0.598
rrg,avr,1.005,10,0,0.8,1,61000,0.597
rrg,avr,1.005,10,0,0.8,1,62000,0.594
rrg,avr,1.005,10,0,0.8,1,63000,0.593
rrg,avr,1.005,10,0,0.8,1,64000,0.566
rrg,avr,1.005,10,0,0.8,1,65000,0.57
rrg,avr,1.005,10,0,0.8,1,66000,0.568
rrg,avr,1.005,10,0,0.8,1,67000,0.562
rrg,avr,1.005,10,0,0.8,1,68000,0.576
rrg,avr,1.005,10,0,0.8,1,69000,0.595
rrg,avr,1.005,10,0,0.8,1,70000,0.583
rrg,avr,1.005,10,0,0.8,1,71000,0.557
rrg,avr,1.005,10,0,0.8,1,72000,0.552
rrg,avr,1.005,10,0,0.8,1,73000,0.55
rrg,avr,1.005,10,0,0.8,1,74000,0.532
rrg,avr,1.005,10,0,0.8,1,75000,0.534
rrg,avr,1.005,10,0,0.8,1,76000,0.525
rrg,avr,1.005,10,0,0.8,1,77000,0.516
rrg,avr,1.005,10,0,0.8,1,78000,0.495
rrg,avr,1.005,10,0,0.8,1,79000,0.528
rrg,avr,1.005,10,0,0.8,1,80000,0.548
rrg,avr,1.005,10,0,0.8,1,81000,0.553
rrg,avr,1.005,10,0,0.8,1,82000,0.549
rrg,avr,1.005,10,0,0.8,1,83000,0.559
rrg,avr,1.005,10,0,0.8,1,84000,0.539
rrg,avr,1.005,10,0,0.8,1,85000,0.549
rrg,avr,1.005,10,0,0.8,1,86000,0.549
rrg,avr,1.005,10,0,0.8,1,87000,0.556
rrg,avr,1.005,10,0,0.8,1,88000,0.567
rrg,avr,1.005,10,0,0.8,1,89000,0.557
rrg,avr,1.005,10,0,0.8,1,90000,0.551
rrg,avr,1.005,10,0,0.8,1,91000,0.547
rrg,avr,1.005,10,0,0.8,1,92000,0.555
rrg,avr,1.005,10,0,0.8,1,93000,0.558
rrg,avr,1.005,10,0,0.8,1,94000,0.536
rrg,avr,1.005,10,0,0.8,1,95000,0.517
rrg,avr,1.005,10,0,0.8,1,96000,0.553
rrg,avr,1.005,10,0,0.8,1,97000,0.547
rrg,avr,1.005,10,0,0.8,1,98000,0.552
rrg,avr,1.005,10,0,0.8,1,99000,0.55
rrg,avr,1.005,10,0,0.8,1,100000,0.555
rrg,avr,1.005,10,0,0.8,1,101000,0.556
rrg,avr,1.005,10,0,0.8,1,102000,0.558
rrg,avr,1.005,10,0,0.8,1,103000,0.564
rrg,avr,1.005,10,0,0.8,1,104000,0.572
rrg,avr,1.005,10,0,0.8,1,105000,0.566
rrg,avr,1.005,10,0,0.8,1,106000,0.553
rrg,avr,1.005,10,0,0.8,1,107000,0.539
rrg,avr,1.005,10,0,0.8,1,108000,0.545
rrg,avr,1.005,10,0,0.8,1,109000,0.57
rrg,avr,1.005,10,0,0.8,1,110000,0.556
rrg,avr,1.005,10,0,0.8,1,111000,0.563
rrg,avr,1.005,10,0,0.8,1,112000,0.564
rrg,avr,1.005,10,0,0.8,1,113000,0.563
rrg,avr,1.005,10,0,0.8,1,114000,0.572
rrg,avr,1.005,10,0,0.8,1,115000,0.568
rrg,avr,1.005,10,0,0.8,1,116000,0.559
rrg,avr,1.005,10,0,0.8,1,117000,0.56
rrg,avr,1.005,10,0,0.8,1,118000,0.557
rrg,avr,1.005,10,0,0.8,1,119000,0.548
rrg,avr,1.005,10,0,0.8,1,120000,0.547
rrg,avr,1.005,10,0,0.8,1,121000,0.534
rrg,avr,1.005,10,0,0.8,1,122000,0.522
rrg,avr,1.005,10,0,0.8,1,123000,0.521
rrg,avr,1.005,10,0,0.8,1,124000,0.521
rrg,avr,1.005,10,0,0.8,1,125000,0.543
rrg,avr,1.005,10,0,0.8,1,126000,0.557
rrg,avr,1.005,10,0,0.8,1,127000,0.571
rrg,avr,1.005,10,0,0.8,1,128000,0.572
rrg,avr,1.005,10,0,0.8,1,129000,0.563
rrg,avr,1.005,10,0,0.8,1,130000,0.562
rrg,avr,1.005,10,0,0.8,1,131000,0.566
rrg,avr,1.005,10,0,0.8,1,132000,0.571
rrg,avr,1.005,10,0,0.8,1,133000,0.572
rrg,avr,1.005,10,0,0.8,1,134000,0.582
rrg,avr,1.005,10,0,0.8,1,135000,0.602
rrg,avr,1.005,10,0,0.8,1,136000,0.62
rrg,avr,1.005,10,0,0.8,1,137000,0.606
rrg,avr,1.005,10,0,0.8,1,138000,0.626
rrg,avr,1.005,10,0,0.8,1,139000,0.633
rrg,avr,1.005,10,0,0.8,1,140000,0.626
rrg,avr,1.005,10,0,0.8,1,141000,0.621
rrg,avr,1.005,10,0,0.8,1,142000,0.631
rrg,avr,1.005,10,0,0.8,1,143000,0.641
rrg,avr,1.005,10,0,0.8,1,144000,0.643
rrg,avr,1.005,10,0,0.8,1,145000,0.642
rrg,avr,1.005,10,0,0.8,1,146000,0.654
rrg,avr,1.005,10,0,0.8,1,147000,0.648
rrg,avr,1.005,10,0,0.8,1,148000,0.649
rrg,avr,1.005,10,0,0.8,1,149000,0.629
rrg,avr,1.005,10,0,0.8,1,150000,0.651
rrg,avr,1.005,10,0,0.8,1,151000,0.642
rrg,avr,1.005,10,0,0.8,1,152000,0.642
rrg,avr,1.005,10,0,0.8,1,153000,0.64
rrg,avr,1.005,10,0,0.8,1,154000,0.633
rrg,avr,1.005,10,0,0.8,1,155000,0.643
rrg,avr,1.005,10,0,0.8,1,156000,0.637
rrg,avr,1.005,10,0,0.8,1,157000,0.644
rrg,avr,1.005,10,0,0.8,1,158000,0.628
rrg,avr,1.005,10,0,0.8,1,159000,0.63
rrg,avr,1.005,10,0,0.8,1,160000,0.645
rrg,avr,1.005,10,0,0.8,1,161000,0.634
rrg,avr,1.005,10,0,0.8,1,162000,0.658
rrg,avr,1.005,10,0,0.8,1,163000,0.661
rrg,avr,1.005,10,0,0.8,1,164000,0.67
rrg,avr,1.005,10,0,0.8,1,165000,0.664
rrg,avr,1.005,10,0,0.8,1,166000,0.647
rrg,avr,1.005,10,0,0.8,1,167000,0.643
rrg,avr,1.005,10,0,0.8,1,168000,0.651
rrg,avr,1.005,10,0,0.8,1,169000,0.668
rrg,avr,1.005,10,0,0.8,1,170000,0.658
rrg,avr,1.005,10,0,0.8,1,171000,0.666
rrg,avr,1.005,10,0,0.8,1,172000,0.654
rrg,avr,1.005,10,0,0.8,1,173000,0.633
rrg,avr,1.005,10,0,0.8,1,174000,0.632
rrg,avr,1.005,10,0,0.8,1,175000,0.621
rrg,avr,1.005,10,0,0.8,1,176000,0.617
rrg,avr,1.005,10,0,0.8,1,177000,0.615
rrg,avr,1.005,10,0,0.8,1,178000,0.603
rrg,avr,1.005,10,0,0.8,1,179000,0.604
rrg,avr,1.005,10,0,0.8,1,180000,0.603
rrg,avr,1.005,10,0,0.8,1,181000,0.602
rrg,avr,1.005,10,0,0.8,1,182000,0.599
rrg,avr,1.005,10,0,0.8,1,183000,0.599
rrg,avr,1.005,10,0,0.8,1,184000,0.599
rrg,avr,1.005,10,0,0.8,1,185000,0.594
rrg,avr,1.005,10,0,0.8,1,186000,0.598
rrg,avr,1.005,10,0,0.8,1,187000,0.588
rrg,avr,1.005,10,0,0.8,1,188000,0.582
rrg,avr,1.005,10,0,0.8,1,189000,0.59
rrg,avr,1.005,10,0,0.8,1,190000,0.594
rrg,avr,1.005,10,0,0.8,1,191000,0.577
rrg,avr,1.005,10,0,0.8,1,192000,0.57
rrg,avr,1.005,10,0,0.8,1,193000,0.567
rrg,avr,1.005,10,0,0.8,1,194000,0.552
rrg,avr,1.005,10,0,0.8,1,195000,0.55
rrg,avr,1.005,10,0,0.8,1,196000,0.564
rrg,avr,1.005,10,0,0.8,1,197000,0.561
rrg,avr,1.005,10,0,0.8,1,198000,0.565
rrg,avr,1.005,10,0,0.8,1,199000,0.562
rrg,avr,1.005,10,0,0.8,1,200000,0.559
rrg,avr,1.005,10,0,0.8,1,201000,0.569
rrg,avr,1.005,10,0,0.8,1,202000,0.576
rrg,avr,1.005,10,0,0.8,1,203000,0.573
rrg,avr,1.005,10,0,0.8,1,204000,0.572
rrg,avr,1.005,10,0,0.8,1,205000,0.566
rrg,avr,1.005,10,0,0.8,1,206000,0.583
rrg,avr,1.005,10,0,0.8,1,207000,0.594
rrg,avr,1.005,10,0,0.8,1,208000,0.62
rrg,avr,1.005,10,0,0.8,1,209000,0.615
rrg,avr,1.005,10,0,0.8,1,210000,0.631
rrg,avr,1.005,10,0,0.8,1,211000,0.637
rrg,avr,1.005,10,0,0.8,1,212000,0.641
rrg,avr,1.005,10,0,0.8,1,213000,0.643
rrg,avr,1.005,10,0,0.8,1,214000,0.643
rrg,avr,1.005,10,0,0.8,1,215000,0.631
rrg,avr,1.005,10,0,0.8,1,216000,0.623
rrg,avr,1.005,10,0,0.8,1,217000,0.637
rrg,avr,1.005,10,0,0.8,1,218000,0.64
rrg,avr,1.005,10,0,0.8,1,219000,0.635
rrg,avr,1.005,10,0,0.8,1,220000,0.624
rrg,avr,1.005,10,0,0.8,1,221000,0.635
rrg,avr,1.005,10,0,0.8,1,222000,0.635
rrg,avr,1.005,10,0,0.8,1,223000,0.651
rrg,avr,1.005,10,0,0.8,1,224000,0.65
rrg,avr,1.005,10,0,0.8,1,225000,0.628
rrg,avr,1.005,10,0,0.8,1,226000,0.625
rrg,avr,1.005,10,0,0.8,1,227000,0.609
rrg,avr,1.005,10,0,0.8,1,228000,0.618
rrg,avr,1.005,10,0,0.8,1,229000,0.617
rrg,avr,1.005,10,0,0.8,1,230000,0.622
rrg,avr,1.005,10,0,0.8,1,231000,0.615
rrg,avr,1.005,10,0,0.8,1,232000,0.63
rrg,avr,1.005,10,0,0.8,1,233000,0.636
rrg,avr,1.005,10,0,0.8,1,234000,0.669
rrg,avr,1.005,10,0,0.8,1,235000,0.68
rrg,avr,1.005,10,0,0.8,1,236000,0.665
rrg,avr,1.005,10,0,0.8,1,237000,0.658
rrg,avr,1.005,10,0,0.8,1,238000,0.642
rrg,avr,1.005,10,0,0.8,1,239000,0.644
rrg,avr,1.005,10,0,0.8,1,240000,0.661
rrg,avr,1.005,10,0,0.8,1,241000,0.653
rrg,avr,1.005,10,0,0.8,1,242000,0.641
rrg,avr,1.005,10,0,0.8,1,243000,0.625
rrg,avr,1.005,10,0,0.8,1,244000,0.632
rrg,avr,1.005,10,0,0.8,1,245000,0.633
rrg,avr,1.005,10,0,0.8,1,246000,0.632
rrg,avr,1.005,10,0,0.8,1,247000,0.632
rrg,avr,1.005,10,0,0.8,1,248000,0.626
rrg,avr,1.005,10,0,0.8,1,249000,0.624
rrg,avr,1.005,10,0,0.8,1,250000,0.635
rrg,avr,1.005,10,0,0.8,1,251000,0.633
rrg,avr,1.005,10,0,0.8,1,252000,0.636
rrg,avr,1.005,10,0,0.8,1,253000,0.655
rrg,avr,1.005,10,0,0.8,1,254000,0.664
rrg,avr,1.005,10,0,0.8,1,255000,0.669
rrg,avr,1.005,10,0,0.8,1,256000,0.678
rrg,avr,1.005,10,0,0.8,1,257000,0.677
rrg,avr,1.005,10,0,0.8,1,258000,0.658
rrg,avr,1.005,10,0,0.8,1,259000,0.663
rrg,avr,1.005,10,0,0.8,1,260000,0.66
rrg,avr,1.005,10,0,0.8,1,261000,0.659
rrg,avr,1.005,10,0,0.8,1,262000,0.636
rrg,avr,1.005,10,0,0.8,1,263000,0.633
rrg,avr,1.005,10,0,0.8,1,264000,0.626
rrg,avr,1.005,10,0,0.8,1,265000,0.619
rrg,avr,1.005,10,0,0.8,1,266000,0.607
rrg,avr,1.005,10,0,0.8,1,267000,0.594
rrg,avr,1.005,10,0,0.8,1,268000,0.585
rrg,avr,1.005,10,0,0.8,1,269000,0.593
rrg,avr,1.005,10,0,0.8,1,270000,0.598
rrg,avr,1.005,10,0,0.8,1,271000,0.598
rrg,avr,1.005,10,0,0.8,1,272000,0.583
rrg,avr,1.005,10,0,0.8,1,273000,0.597
rrg,avr,1.005,10,0,0.8,1,274000,0.604
rrg,avr,1.005,10,0,0.8,1,275000,0.603
rrg,avr,1.005,10,0,0.8,1,276000,0.619
rrg,avr,1.005,10,0,0.8,1,277000,0.622
rrg,avr,1.005,10,0,0.8,1,278000,0.612
rrg,avr,1.005,10,0,0.8,1,279000,0.617
rrg,avr,1.005,10,0,0.8,1,280000,0.602
rrg,avr,1.005,10,0,0.8,1,281000,0.603
rrg,avr,1.005,10,0,0.8,1,282000,0.585
rrg,avr,1.005,10,0,0.8,1,283000,0.572
rrg,avr,1.005,10,0,0.8,1,284000,0.575
rrg,avr,1.005,10,0,0.8,1,285000,0.566
rrg,avr,1.005,10,0,0.8,1,286000,0.554
rrg,avr,1.005,10,0,0.8,1,287000,0.548
rrg,avr,1.005,10,0,0.8,1,288000,0.539
rrg,avr,1.005,10,0,0.8,1,289000,0.531
rrg,avr,1.005,10,0,0.8,1,290000,0.534
rrg,avr,1.005,10,0,0.8,1,291000,0.524
rrg,avr,1.005,10,0,0.8,1,292000,0.517
rrg,avr,1.005,10,0,0.8,1,293000,0.534
rrg,avr,1.005,10,0,0.8,1,294000,0.515
rrg,avr,1.005,10,0,0.8,1,295000,0.512
rrg,avr,1.005,10,0,0.8,1,296000,0.52
rrg,avr,1.005,10,0,0.8,1,297000,0.515
rrg,avr,1.005,10,0,0.8,1,298000,0.52
rrg,avr,1.005,10,0,0.8,1,299000,0.514
rrg,avr,1.005,10,0,0.8,1,300000,0.522
rrg,avr,1.005,10,0,0.8,1,301000,0.53
rrg,avr,1.005,10,0,0.8,1,302000,0.52
rrg,avr,1.005,10,0,0.8,1,303000,0.515
rrg,avr,1.005,10,0,0.8,1,304000,0.525
rrg,avr,1.005,10,0,0.8,1,305000,0.54
rrg,avr,1.005,10,0,0.8,1,306000,0.546
rrg,avr,1.005,10,0,0.8,1,307000,0.537
rrg,avr,1.005,10,0,0.8,1,308000,0.548
rrg,avr,1.005,10,0,0.8,1,309000,0.553
rrg,avr,1.005,10,0,0.8,1,310000,0.565
rrg,avr,1.005,10,0,0.8,1,311000,0.554
rrg,avr,1.005,10,0,0.8,1,312000,0.542
rrg,avr,1.005,10,0,0.8,1,313000,0.544
rrg,avr,1.005,10,0,0.8,1,314000,0.543
rrg,avr,1.005,10,0,0.8,1,315000,0.565
rrg,avr,1.005,10,0,0.8,1,316000,0.575
rrg,avr,1.005,10,0,0.8,1,317000,0.567
rrg,avr,1.005,10,0,0.8,1,318000,0.565
rrg,avr,1.005,10,0,0.8,1,319000,0.566
rrg,avr,1.005,10,0,0.8,1,320000,0.559
rrg,avr,1.005,10,0,0.8,1,321000,0.569
rrg,avr,1.005,10,0,0.8,1,322000,0.576
rrg,avr,1.005,10,0,0.8,1,323000,0.586
rrg,avr,1.005,10,0,0.8,1,324000,0.589
rrg,avr,1.005,10,0,0.8,1,325000,0.586
rrg,avr,1.005,10,0,0.8,1,326000,0.581
rrg,avr,1.005,10,0,0.8,1,327000,0.582
rrg,avr,1.005,10,0,0.8,1,328000,0.581
rrg,avr,1.005,10,0,0.8,1,329000,0.577
rrg,avr,1.005,10,0,0.8,1,330000,0.605
rrg,avr,1.005,10,0,0.8,1,331000,0.598
rrg,avr,1.005,10,0,0.8,1,332000,0.6
rrg,avr,1.005,10,0,0.8,1,333000,0.596
rrg,avr,1.005,10,0,0.8,1,334000,0.615
rrg,avr,1.005,10,0,0.8,1,335000,0.62
rrg,avr,1.005,10,0,0.8,1,336000,0.612
rrg,avr,1.005,10,0,0.8,1,337000,0.62
rrg,avr,1.005,10,0,0.8,1,338000,0.627
rrg,avr,1.005,10,0,0.8,1,339000,0.634
rrg,avr,1.005,10,0,0.8,1,340000,0.631
rrg,avr,1.005,10,0,0.8,1,341000,0.634
rrg,avr,1.005,10,0,0.8,1,342000,0.643
rrg,avr,1.005,10,0,0.8,1,343000,0.656
rrg,avr,1.005,10,0,0.8,1,344000,0.649
rrg,avr,1.005,10,0,0.8,1,345000,0.637
rrg,avr,1.005,10,0,0.8,1,346000,0.644
rrg,avr,1.005,10,0,0.8,1,347000,0.647
rrg,avr,1.005,10,0,0.8,1,348000,0.627
rrg,avr,1.005,10,0,0.8,1,349000,0.629
rrg,avr,1.005,10,0,0.8,1,350000,0.628
rrg,avr,1.005,10,0,0.8,1,351000,0.629
rrg,avr,1.005,10,0,0.8,1,352000,0.628
rrg,avr,1.005,10,0,0.8,1,353000,0.635
rrg,avr,1.005,10,0,0.8,1,354000,0.63
rrg,avr,1.005,10,0,0.8,1,355000,0.623
rrg,avr,1.005,10,0,0.8,1,356000,0.625
rrg,avr,1.005,10,0,0.8,1,357000,0.622
rrg,avr,1.005,10,0,0.8,1,358000,0.63
rrg,avr,1.005,10,0,0.8,1,359000,0.62
rrg,avr,1.005,10,0,0.8,1,360000,0.61
rrg,avr,1.005,10,0,0.8,1,361000,0.607
rrg,avr,1.005,10,0,0.8,1,362000,0.615
rrg,avr,1.005,10,0,0.8,1,363000,0.608
rrg,avr,1.005,10,0,0.8,1,364000,0.63
rrg,avr,1.005,10,0,0.8,1,365000,0.633
rrg,avr,1.005,10,0,0.8,1,366000,0.62
rrg,avr,1.005,10,0,0.8,1,367000,0.617
rrg,avr,1.005,10,0,0.8,1,368000,0.616
rrg,avr,1.005,10,0,0.8,1,369000,0.627
rrg,avr,1.005,10,0,0.8,1,370000,0.641
rrg,avr,1.005,10,0,0.8,1,371000,0.648
rrg,avr,1.005,10,0,0.8,1,372000,0.651
rrg,avr,1.005,10,0,0.8,1,373000,0.639
rrg,avr,1.005,10,0,0.8,1,374000,0.62
rrg,avr,1.005,10,0,0.8,1,375000,0.617
rrg,avr,1.005,10,0,0.8,1,376000,0.618
rrg,avr,1.005,10,0,0.8,1,377000,0.645
rrg,avr,1.005,10,0,0.8,1,378000,0.647
rrg,avr,1.005,10,0,0.8,1,379000,0.629
rrg,avr,1.005,10,0,0.8,1,380000,0.636
rrg,avr,1.005,10,0,0.8,1,381000,0.628
rrg,avr,1.005,10,0,0.8,1,382000,0.608
rrg,avr,1.005,10,0,0.8,1,383000,0.597
rrg,avr,1.005,10,0,0.8,1,384000,0.613
rrg,avr,1.005,10,0,0.8,1,385000,0.616
rrg,avr,1.005,10,0,0.8,1,386000,0.599
rrg,avr,1.005,10,0,0.8,1,387000,0.586
rrg,avr,1.005,10,0,0.8,1,388000,0.598
rrg,avr,1.005,10,0,0.8,1,389000,0.602
rrg,avr,1.005,10,0,0.8,1,390000,0.598
rrg,avr,1.005,10,0,0.8,1,391000,0.597
rrg,avr,1.005,10,0,0.8,1,392000,0.611
rrg,avr,1.005,10,0,0.8,1,393000,0.609
rrg,avr,1.005,10,0,0.8,1,394000,0.601
rrg,avr,1.005,10,0,0.8,1,395000,0.588
rrg,avr,1.005,10,0,0.8,1,396000,0.573
rrg,avr,1.005,10,0,0.8,1,397000,0.568
rrg,avr,1.005,10,0,0.8,1,398000,0.568
rrg,avr,1.005,10,0,0.8,1,399000,0.579
rrg,avr,1.005,10,0,0.8,1,400000,0.574
rrg,avr,1.005,10,0,0.8,1,401000,0.553
rrg,avr,1.005,10,0,0.8,1,402000,0.566
rrg,avr,1.005,10,0,0.8,1,403000,0.572
rrg,avr,1.005,10,0,0.8,1,404000,0.58
rrg,avr,1.005,10,0,0.8,1,405000,0.568
rrg,avr,1.005,10,0,0.8,1,406000,0.559
rrg,avr,1.005,10,0,0.8,1,407000,0.57
rrg,avr,1.005,10,0,0.8,1,408000,0.586
rrg,avr,1.005,10,0,0.8,1,409000,0.584
rrg,avr,1.005,10,0,0.8,1,410000,0.571
rrg,avr,1.005,10,0,0.8,1,411000,0.562
rrg,avr,1.005,10,0,0.8,1,412000,0.569
rrg,avr,1.005,10,0,0.8,1,413000,0.553
rrg,avr,1.005,10,0,0.8,1,414000,0.565
rrg,avr,1.005,10,0,0.8,1,415000,0.571
rrg,avr,1.005,10,0,0.8,1,416000,0.565
rrg,avr,1.005,10,0,0.8,1,417000,0.552
rrg,avr,1.005,10,0,0.8,1,418000,0.561
rrg,avr,1.005,10,0,0.8,1,419000,0.582
rrg,avr,1.005,10,0,0.8,1,420000,0.585
rrg,avr,1.005,10,0,0.8,1,421000,0.576
rrg,avr,1.005,10,0,0.8,1,422000,0.572
rrg,avr,1.005,10,0,0.8,1,423000,0.581
rrg,avr,1.005,10,0,0.8,1,424000,0.576
rrg,avr,1.005,10,0,0.8,1,425000,0.58
rrg,avr,1.005,10,0,0.8,1,426000,0.574
rrg,avr,1.005,10,0,0.8,1,427000,0.551
rrg,avr,1.005,10,0,0.8,1,428000,0.55
rrg,avr,1.005,10,0,0.8,1,429000,0.544
rrg,avr,1.005,10,0,0.8,1,430000,0.559
rrg,avr,1.005,10,0,0.8,1,431000,0.568
rrg,avr,1.005,10,0,0.8,1,432000,0.557
rrg,avr,1.005,10,0,0.8,1,433000,0.541
rrg,avr,1.005,10,0,0.8,1,434000,0.542
rrg,avr,1.005,10,0,0.8,1,435000,0.537
rrg,avr,1.005,10,0,0.8,1,436000,0.53
rrg,avr,1.005,10,0,0.8,1,437000,0.541
rrg,avr,1.005,10,0,0.8,1,438000,0.546
rrg,avr,1.005,10,0,0.8,1,439000,0.556
rrg,avr,1.005,10,0,0.8,1,440000,0.551
rrg,avr,1.005,10,0,0.8,1,441000,0.544
rrg,avr,1.005,10,0,0.8,1,442000,0.556
rrg,avr,1.005,10,0,0.8,1,443000,0.562
rrg,avr,1.005,10,0,0.8,1,444000,0.562
rrg,avr,1.005,10,0,0.8,1,445000,0.55
rrg,avr,1.005,10,0,0.8,1,446000,0.572
rrg,avr,1.005,10,0,0.8,1,447000,0.574
rrg,avr,1.005,10,0,0.8,1,448000,0.569
rrg,avr,1.005,10,0,0.8,1,449000,0.557
rrg,avr,1.005,10,0,0.8,1,450000,0.574
rrg,avr,1.005,10,0,0.8,1,451000,0.569
rrg,avr,1.005,10,0,0.8,1,452000,0.568
rrg,avr,1.005,10,0,0.8,1,453000,0.572
