"topology","payoff","benefit","beta","mutation","init_c","t","c"
"rrg","avr",1.005,10,0.01,0.8,127000,0.441922
"rrg","avr",1.005,10,0.01,0.8,128000,0.441182
"rrg","avr",1.005,10,0.01,0.8,129000,0.441225
"rrg","avr",1.005,10,0.01,0.8,130000,0.441656
"rrg","avr",1.005,10,0.01,0.8,131000,0.441796
"rrg","avr",1.005,10,0.01,0.8,132000,0.441773
"rrg","avr",1.005,10,0.01,0.8,133000,0.441962
"rrg","avr",1.005,10,0.01,0.8,134000,0.441469
"rrg","avr",1.005,10,0.01,0.8,135000,0.441304
"rrg","avr",1.005,10,0.01,0.8,136000,0.441489
"rrg","avr",1.005,10,0.01,0.8,137000,0.440726
"rrg","avr",1.005,10,0.01,0.8,138000,0.440487
"rrg","avr",1.005,10,0.01,0.8,139000,0.440467
"rrg","avr",1.005,10,0.01,0.8,140000,0.440102
"rrg","avr",1.005,10,0.01,0.8,141000,0.439942
"rrg","avr",1.005,10,0.01,0.8,142000,0.44059
"rrg","avr",1.005,10,0.01,0.8,143000,0.440771
"rrg","avr",1.005,10,0.01,0.8,144000,0.440806
"rrg","avr",1.005,10,0.01,0.8,145000,0.440815
"rrg","avr",1.005,10,0.01,0.8,146000,0.440545
"rrg","avr",1.005,10,0.01,0.8,147000,0.440403
"rrg","avr",1.005,10,0.01,0.8,148000,0.440527
"rrg","avr",1.005,10,0.01,0.8,149000,0.439575
"rrg","avr",1.005,10,0.01,0.8,150000,0.439929
"rrg","avr",1.005,10,0.01,0.8,151000,0.440381
"rrg","avr",1.005,10,0.01,0.8,152000,0.440442
"rrg","avr",1.005,10,0.01,0.8,153000,0.440187
"rrg","avr",1.005,10,0.01,0.8,154000,0.440203
"rrg","avr",1.005,10,0.01,0.8,155000,0.440361
"rrg","avr",1.005,10,0.01,0.8,156000,0.439959
"rrg","avr",1.005,10,0.01,0.8,157000,0.439304
"rrg","avr",1.005,10,0.01,0.8,158000,0.439662
"rrg","avr",1.005,10,0.01,0.8,159000,0.44036
"rrg","avr",1.005,10,0.01,0.8,160000,0.440463
"rrg","avr",1.005,10,0.01,0.8,161000,0.441063
"rrg","avr",1.005,10,0.01,0.8,162000,0.440897
"rrg","avr",1.005,10,0.01,0.8,163000,0.440392
"rrg","avr",1.005,10,0.01,0.8,164000,0.441206
"rrg","avr",1.005,10,0.01,0.8,165000,0.440961
"rrg","avr",1.005,10,0.01,0.8,166000,0.440992
"rrg","avr",1.005,10,0.01,0.8,167000,0.441725
"rrg","avr",1.005,10,0.01,0.8,168000,0.44164
"rrg","avr",1.005,10,0.01,0.8,169000,0.441297
"rrg","avr",1.005,10,0.01,0.8,170000,0.441111
"rrg","avr",1.005,10,0.01,0.8,171000,0.441937
"rrg","avr",1.005,10,0.01,0.8,172000,0.441826
"rrg","avr",1.005,10,0.01,0.8,173000,0.441194
"rrg","avr",1.005,10,0.01,0.8,174000,0.441074
"rrg","avr",1.005,10,0.01,0.8,175000,0.441784
"rrg","avr",1.005,10,0.01,0.8,176000,0.441325
"rrg","avr",1.005,10,0.01,0.8,177000,0.441383
"rrg","avr",1.005,10,0.01,0.8,178000,0.442394
"rrg","avr",1.005,10,0.01,0.8,179000,0.443207
"rrg","avr",1.005,10,0.01,0.8,180000,0.443395
"rrg","avr",1.005,10,0.01,0.8,181000,0.443958
"rrg","avr",1.005,10,0.01,0.8,182000,0.444126
"rrg","avr",1.005,10,0.01,0.8,183000,0.44465
"rrg","avr",1.005,10,0.01,0.8,184000,0.444691
"rrg","avr",1.005,10,0.01,0.8,185000,0.444605
"rrg","avr",1.005,10,0.01,0.8,186000,0.443654
"rrg","avr",1.005,10,0.01,0.8,187000,0.443176
"rrg","avr",1.005,10,0.01,0.8,188000,0.442766
"rrg","avr",1.005,10,0.01,0.8,189000,0.442448
"rrg","avr",1.005,10,0.01,0.8,190000,0.441834
"rrg","avr",1.005,10,0.01,0.8,191000,0.441945
"rrg","avr",1.005,10,0.01,0.8,192000,0.441805
"rrg","avr",1.005,10,0.01,0.8,193000,0.44234
"rrg","avr",1.005,10,0.01,0.8,194000,0.442107
"rrg","avr",1.005,10,0.01,0.8,195000,0.441511
"rrg","avr",1.005,10,0.01,0.8,196000,0.441548
"rrg","avr",1.005,10,0.01,0.8,197000,0.441554
"rrg","avr",1.005,10,0.01,0.8,198000,0.441244
"rrg","avr",1.005,10,0.01,0.8,199000,0.441105
"rrg","avr",1.005,10,0.01,0.8,200000,0.440477
"rrg","avr",1.005,10,0.01,0.8,201000,0.439954
"rrg","avr",1.005,10,0.01,0.8,202000,0.440655
"rrg","avr",1.005,10,0.01,0.8,203000,0.441108
"rrg","avr",1.005,10,0.01,0.8,204000,0.440433
"rrg","avr",1.005,10,0.01,0.8,205000,0.44091
"rrg","avr",1.005,10,0.01,0.8,206000,0.43994
"rrg","avr",1.005,10,0.01,0.8,207000,0.439578
"rrg","avr",1.005,10,0.01,0.8,208000,0.439774
"rrg","avr",1.005,10,0.01,0.8,209000,0.439969
"rrg","avr",1.005,10,0.01,0.8,210000,0.44025
"rrg","avr",1.005,10,0.01,0.8,211000,0.439854
"rrg","avr",1.005,10,0.01,0.8,212000,0.439842
"rrg","avr",1.005,10,0.01,0.8,213000,0.439791
"rrg","avr",1.005,10,0.01,0.8,214000,0.440133
"rrg","avr",1.005,10,0.01,0.8,215000,0.439784
"rrg","avr",1.005,10,0.01,0.8,216000,0.439796
"rrg","avr",1.005,10,0.01,0.8,217000,0.439594
"rrg","avr",1.005,10,0.01,0.8,218000,0.438759
"rrg","avr",1.005,10,0.01,0.8,219000,0.438754
"rrg","avr",1.005,10,0.01,0.8,220000,0.438924
"rrg","avr",1.005,10,0.01,0.8,221000,0.438691
"rrg","avr",1.005,10,0.01,0.8,222000,0.439483
"rrg","avr",1.005,10,0.01,0.8,223000,0.439972
"rrg","avr",1.005,10,0.01,0.8,224000,0.439833
"rrg","avr",1.005,10,0.01,0.8,225000,0.440301
"rrg","avr",1.005,10,0.01,0.8,226000,0.440279
"rrg","avr",1.005,10,0.01,0.8,227000,0.440045
"rrg","avr",1.005,10,0.01,0.8,228000,0.440375
"rrg","avr",1.005,10,0.01,0.8,229000,0.440753
"rrg","avr",1.005,10,0.01,0.8,230000,0.440769
"rrg","avr",1.005,10,0.01,0.8,231000,0.440383
"rrg","avr",1.005,10,0.01,0.8,232000,0.440125
